369.7797357,510.137062319,332.460058636,510.144962286,459.805080235,316.548677759,0.379570087456,0.100924073066,0.379591451436,0.243456673916,0.14395342092
254.0468227,300.140961997,327.813578116,300.27024007,193.509439782,324.6704755,0.18143954255,0.290366770314,0.181948417535,0.238292226113,0.277994631263
225.5720054,543.874537455,239.504536235,543.874537455,333.996562898,239.504536235,1.41109058055,0.0617653365731,1.41109058055,0.480664953551,0.0617653365731
379.1753653,372.083853259,275.699814402,372.126005591,370.092198132,270.28422382,0.0187024598378,0.272896291182,0.0185912914027,0.0239550561541,0.28717883978
616.4579606,784.516267053,365.30021975,779.434324504,716.90872502,374.242917219,0.272619249315,0.407420711391,0.264375471355,0.162948280078,0.392914130179
91.69916435,138.883608313,255.113592519,138.728361953,131.274309209,253.496826745,0.514556967857,1.78207107259,0.512863971404,0.431575850658,1.7644398784
245.2956989,347.021639087,326.961626827,347.021639087,349.697091646,326.953825799,0.414707394558,0.332928495254,0.414707394558,0.425614444991,0.332896692707
161.8569636,240.244912429,366.748829964,240.281065804,309.316630547,366.747087364,0.48430383893,1.26588230625,0.48452720513,0.911049260206,1.26587153995

,0.373877337019,0.739750379133,0.375169958745,0.412936445539,0.747784348128
