?603306,1,352.8888889,2160,814,4.01,3500,3150,14,1.4,12.08,43.27,17.4,19.24,15.93,0.2977,113.55,214,0.29772,0.23,4.07,0.31,47065.62,6.0383,4.2684,1.105,0.23,5829.77,2.48,0.22,5.65,6
?603308,0.488,121.4,3714,0,5.79,8001,4000,24,2.4,8.28,22.73,11.1,19.6,29.19,1.7907,157.25,445,1.79066795,14.92835821,3.34,62.1,57850,35.536,11.134,7.2691,0.91,25738.43,4.63,0.28,8.36,1
?603309,0.371428571,1311.809524,3714,814,3.47,2500,2250,10,1,15.4,27.02,22.18,22.87,41.67,0.6096,102.01,113,0.6096,0.1858,4.93,2.32,37884.76,5.258,3.7018,4.9641,0.68,8562.59,1.92,0.9,20.2,7
?603311,0.741666667,110.7272727,2480,732,2.47,5250,4725,21,2.1,5.39,20.52,7.76,22.99,59.17,0.2996,213.95,215,0.2996,0.0873,1.83,0.06,32300,5.6957,2.8801,4.12,0.51,1705.67,1.29,0.32,18.92,20
?603315,0.888,156.5,11892,814,2.4,2500,2250,10,1,10.77,37.29,15.51,22.91,64.8,0.4717,95.8,114,0.4717,0.1967,4.58,0.12,26046.56,9.677,3.472,4.0307,0.5311,1.7338,0.8567,0.71,16.06,8
?603318,0.816666667,132.5454545,8457,688,1.55,3010,2709,12,1.2,6.52,46.62,9.39,22.97,51.58,0.3188,114.1,116,0.3188,0.1697,3.18,2.32,122696.62,6.5706,2.871,3.6245,0.36,2967.1,1.49,0.4,13.26,23
?603328,0.881355932,790.6666667,1158,559,13.08,9000,8100,27,2.7,15.31,26.85,22.05,23.2,39.98,1.7009,129.56,527,1.70084633,0.4592071,5.83,0.83,130802.12,30.941,23.267,25.9349,3.2165,1.4077,16.0561,0.81,14.85,4
?603338,0.941666667,99.4,2122,0,4.4,1625,1463,6,0.6,29.56,38.88,42.57,21.34,44.26,0.3603,147.76,162,0.3603,0.1256,7.47,0.13,44001.99,3.956,2.784,3.4123,0.836,0.6274,1.4707,1.71,35.17,4
?603355,0.854166667,372.3333333,1939,881,7.52,4100,3690,12,1.2,19.08,34.39,27.48,22.99,44.3,0.3951,165.09,170,0.3951,0.0972,4.19,0.06,79050.81,29.9573,15.0938,42.3077,3.44,8497.22,8.68,0.96,25.72,15
?603368,0.9,61.18181818,17645,814,5.9,2813,2025,11,1.1,26.22,75.74,37.76,19.71,32.06,0.4009,149.55,265,0.4,0.66,6.03,0.08,53133.87,33.2456,5.9563,42.3918,1.3,8503.61,3.79,0.74,16.81,5
?603369,0.871794872,1010.181818,3618,185,9.31,5180,4662,15,1.5,16.93,13.25,24.38,12.54,12.55,1.0594,124.7,395,1.05941134,0.22766229,5.08,2.32,93100,33.663,22.977,25.1542,6.8011,2.2788,14.8251,1.514,34.08,3
?603456,0.764705882,194.1764706,5405,814,7.53,5196,4676,15,1.5,15.43,52.54,22.22,22.36,37.78,0.7484,140.97,327,0.74844,0.13,4.95,0.2,90774.37,17.9897,7.7727,6.3956,0.77,19.89,5.19,0.48,10.08,5
?603518,0.818181818,802.9,65063,814,7.41,3700,3330,14,1.4,20.02,25.71,28.83,22.3,26.25,0.6401,84.24,138,0.64,0.26,4.61,0.13,65928.3,6.7253,5.7766,5.9223,0.89,1705.67,4.68,0.8,16.48,5
?603519,0.770833333,399.25,1119,814,2.22,2000,1800,8,0.8,13.69,44.29,19.71,20.13,32.71,0.5735,42.49,46,0.5735,0.4386,6.16,0.1,22165.01,5.8014,3.6954,5.6262,0.43,5993.38,2.29,0.74,12.35,6
?603555,0.659090909,481.6,2983,814,8.82,8900,4450,26,2.6,10.6,24,15.26,12.89,17.11,2.287,67.71,180,2.28703467,13.33133613,2.28,2.32,88220.54,28.508,11.996,12.2908,1.74,4583.96,5.59,0.3314,13.99,1
?603558,0.772727273,611.2307692,8987,0,3.46,2000,1800,8,0.8,19.25,18.76,27.72,22.92,27.96,0.6835,40.61,45,0.68,0.47,5.44,2.32,34550,7.6446,3.5068,4.7246,0.64,1705.67,4.68,0.74,16.81,5
?603566,0.888888889,193.2727273,2538,814,5.6,4000,3600,16,1.6,15.52,44.91,22.35,18.89,59.6,0.506,205.08,209,0.506,0.0942,5.7,0.1,57117,8.3772,6.8359,4.7569,1.4,5309.44,4.54,1.17,20.83,13
?603567,0.68852459,2038.727273,2359,618,14.28,6458,5812,18,1.8,23.6,43.02,33.98,22.91,52.14,0.8283,85.07,92,0.8283,0.1897,6.04,2.32,122696.62,36.0408,21.7261,15.9291,4.64,28692.81,13.89,1.33,24.01,7
?603568,0.928571429,301.2222222,1692,0,4.51,4580,4122,13,1.3,11.27,31.84,16.23,22.97,76.06,0.4607,220.76,245,0.4607,0.0751,2.4,0.04,85320.96,28.1575,10.0754,9.27,1.65,240.52,5.49,0.74,16.81,13
?603588,0.714285714,183,9657,814,6.99,4040,3636,16,1.6,18.23,53.63,26.25,22.79,53.43,0.4085,56.38,92,0.41,0.35,7.67,0.19,69900,19.7887,9.876,3.9783,0.43,30103.03,4.93,0.37,16.81,5
?603598,0.577464789,1124.444444,1841,1171,2.13,3334,3001,12,1.2,7.2,42.16,10.37,22.96,67.55,0.1691,293.47,295,0.1691,0.0608,3.18,0.02,28132.5,5.919,3.228,14.246,0.51,1655.32,1.93,0.5,17.16,17
?603599,0.965986395,668.5,94716,814,7.01,4706,4235,18,1.8,16.11,36.72,23.2,20.62,53.66,0.3158,165.27,170,0.3158,0.1128,9.85,2.32,70071.47,21.6279,13.9019,12.143,1.53,37998.07,7.66,1.08,12.01,15
?603600,0.958333333,251.6666667,1051,0,2.24,2500,2250,10,1,10.22,43.83,14.72,22.71,34.61,0.4525,57.72,66,0.45,0.34,3.31,0.18,22392,4.7108,2.4849,6.7929,0.44,401.85,1.64,0.58,18.14,10
?603601,0.764705882,407.125,1978,814,1.04,1700,1530,6,0.6,7.9,37.75,11.38,22.34,24.27,0.4407,102.1,92,0.44,0.22,3.55,0.13,17710.09,2.5069,1.9212,1.6041,0.32,4795.84,0.85,0.74,17.73,11
?603606,0.25308642,264.3809524,4347,814,2.23,3535,2822,10,1,8.2,12.45,11.81,20.41,26.67,0.4901,153.16,274,0.49014,0.23,4.64,0.16,22276.46,14.0668,5.1005,6.7804,0.26,4225.22,3.14,0.24,5.12,6
?603609,0.766666667,153.8,3714,814,4.25,8000,7200,24,2.4,5.88,16.48,8.47,21.78,23.93,0.5112,283.87,546,0.51120044,0.06,3.62,0.35,42537,35.439,18.995,85.2546,1.85,3693.62,10.77,0.37,10.64,5
?603611,0.966666667,105.7142857,950,814,3.25,2000,1800,8,0.8,18.37,25.62,26.45,21.36,49.22,0.755,62.49,74,0.75,0.31,7.34,2.32,32469,9.4902,4.6394,9.1412,0.62,1705.67,4.68,0.74,16.81,7
?603616,0.914285714,580.3333333,1102,0,3.59,3668,3301,13,1.3,11.35,25.71,16.34,20.64,36.11,0.3292,86.28,87,0.3292,0.2126,4.16,0.04,41629.3,14.175,4.5786,12.4084,0.8,8102.45,2.37,0.73,19.17,10
?603618,0.851851852,199.375,1100,0,5.74,5335,4802,21,2.1,11.65,11.53,16.78,22.84,31.52,1.1181,35.5,42,1.1181,0.5674,5.45,0.15,57358,26.4553,8.7193,26.6807,1.26,33617.58,3.14,0.74,14.91,5
?603636,0.890756303,194.3333333,3714,814,3.49,2500,2250,10,1,14.95,52.86,21.53,22.96,74.41,0.396,77.97,110,0.4,0.24,5.27,0.15,41135.11,6.5078,4.213,1.772,0.42,1705.67,4.68,0.74,16.81,7
?603669,0.529411765,242.8888889,655,209,7.03,6500,5850,26,2.6,11.7,26.51,16.85,22.98,58.33,0.4139,190.6,193,0.4139,0.0986,1.92,0.02,70299.04,5.5983,3.7413,5.764,1.5,930.14,1.35,0.77,35.18,13
?603678,0.847457627,844.25,2226,814,3.82,4160,3744,16,1.6,10.38,57.64,14.95,15.04,51.63,0.6278,76.42,91,0.63,0.25,4.49,2.32,38189,9.5294,5.9284,6.7545,1.04,267.89,4.35,0.74,19.04,9
?603686,0.958333333,100.75,1023,814,4.5,3335,3002,13,1.3,14.86,35.95,21.4,21.23,42.08,0.5194,80.59,97,0.52,0.24,4.14,2.32,46808.27,10.6739,4.5619,9.1507,1.03,220,3.16,0.74,16.81,8
?603688,0.592592593,1214,1562,814,3.31,5595,5036,22,2.2,6.45,17.23,9.29,19.61,20.85,0.6864,100.46,150,0.69,0.2,4.85,0.2,33113.6,8.6745,8.1479,1.8113,0.34,28717.39,3.28,0.2,4.27,11
?603698,0.06741573,240,1390,0,9.8,8230,7407,24,2.4,12.52,25.93,18.03,22.97,40.55,0.6081,95.17,156,0.61,0.17,3.27,0.08,102307.13,21.08,9.282,10.4445,2.2834,1.5832,3.8393,0.69,27.31,7
?603699,0.696,134.2,2579,836,8.39,8250,4125,24,2.4,17.66,16.34,25.34,46.47,33.85,1.774,68.85,321,1.77394863,15.76,1.77,67.57,83920.36,26.612,12.963,11.8657,2.15,36.75,4.81,0.3,18.75,1
?603703,0.646153846,236.5,2804,814,2.27,2300,2070,9,0.9,11.32,60.3,16.3,22.98,39.01,0.4511,79.01,81,0.4511,0.2381,3.93,2.32,30550,5.9401,2.7063,3.9768,0.55,2027.03,1.65,0.8,22.62,8
?603718,0.555555556,193.5,7282,670,4.19,7000,6300,28,2.8,6.81,17.41,9.81,21.28,59.27,0.3078,148.76,153,0.3078,0.1253,2.61,0.05,41857,6.5448,5.585,2.8527,1,13499.96,1.63,0.74,19.96,17
?603729,0.436619718,1094.222222,4057,814,4.01,1667,1500,6,0.6,26.61,65.93,38.32,22.55,50.68,0.538,84.46,95,0.538,0.2348,10.44,0.07,43332.95,7.2398,5.222,8.65,0.55,7256.25,3.72,1.12,11.37,11
?603788,0.9125,311.3333333,1814,814,3.09,3420,3078,13,1.3,10.28,34.27,14.8,19.4,18.13,0.3117,61.85,75,0.31,0.32,2.78,0.3,30904,4.9632,3.0698,4.2564,0.65,2401.57,1.62,0.63,16.81,8
?603799,0.792207792,1338.785714,3714,0,3.7,9100,8190,27,2.7,4.77,31.21,6.87,22.94,38.67,0.5343,123.14,162,0.53,0.13,4.82,0.07,184085,81.4688,24.1431,32.7219,1.15,1705.67,4.68,0.74,16.81,13
?603806,0.981481481,319.6666667,943,375,15.71,6000,5400,18,1.8,27.18,36.07,39.14,22.28,28.44,1.5161,36.77,206,1.51608,0.56,5.89,2.32,157136.5,23.5908,20.1404,11.3853,2.16,26.52,14.65,0.63,10.92,4
?603808,0.681818182,802.8888889,2467,814,7.28,4000,3600,16,1.6,19.16,43.96,27.59,22.81,38.84,0.804,76.1,87,0.804,0.2449,5.19,0.14,72819.66,8.0024,6.2289,5.375,1.03,21971.65,2.43,0.86,16.17,5
?603818,0.229166667,282.1111111,2544,663,5.08,6052,5447,24,2.4,8.98,13.35,12.93,22.99,45.97,0.5748,77.57,80,0.5748,0.241,3.48,0.08,50779.96,9.6091,6.3118,10.9376,1,12363.06,2.98,0.55,16.95,9
?603828,0.842696629,169.5625,787,814,4.73,3000,2700,12,1.2,17.2,28.5,24.77,22.93,27.79,0.9564,71.48,89,0.9564,0.2676,4.9,0.1,51084.9,18.9693,4.7556,18.443,0.92,7620.56,2.82,0.74,21.44,3
?603885,0.909090909,398.7777778,8430,1182,7.16,6800,6120,20,2,11.18,29.99,16.1,22.98,36.44,0.3059,213.72,216,0.3059,0.0752,4.01,0.04,255800,79.3222,21.1916,66.4686,4.15,48898.82,8.76,0.86,23.71,17
?603889,1,384.6666667,1493,814,4.31,2668,2401,10,1,17.95,12.14,25.85,21.63,33.42,0.4283,87.67,114,0.43,0.21,6.06,0.2,43057,11.1907,5.6195,12.3432,0.92,833.8,3.92,0.74,16.81,3
?603898,0.4375,241.125,2794,814,4.3,2450,2205,9,0.9,19.57,34.02,28.18,19,36.4,0.9067,88.59,106,0.9067,0.2106,4.47,0.08,42970,5.6649,3.8188,9.0108,1.43,2003.67,2.54,0.74,43.25,6
?603899,0.979166667,254.1538462,1408,814,7.89,6000,5400,18,1.8,13.15,17.66,18.94,22.99,70.83,0.6904,73.47,103,7.89,0.23,2.93,2.32,148141.01,16.262,12.1298,23.4493,2.66,5448.78,6.4,0.68,26.43,8
?603918,0.697478992,162.7777778,3100,814,1.71,2200,1980,8,0.8,9.5,68.32,13.68,22.99,143.54,0.2132,248.73,247,0.2132,0.077,4.02,0.03,21023.96,5.941,2.6549,5.8794,0.38,6044.51,1.23,0.58,15.31,17
?603939,0.4,72.5,5518,0,7.26,4000,3600,16,1.6,19.47,30.15,28.04,22.93,30.91,0.9233,73.04,96,0.9233,0.2541,4.92,0.11,81588.21,12.5095,5.9576,22.3023,1.42,19773.6,2.56,0.74,26.22,5
?603968,0.714285714,672.6363636,881,0,4.59,2556,2300,10,1,19.58,24.9,28.2,22.98,54.39,0.5811,184.9,187,0.5811,0.1006,6.81,0.05,53721,13.0415,5.586,3.2732,0.36,6508.56,3.75,0.74,16.81,13
?603969,0.144,66.29411765,1940,0,6.35,5000,4500,20,2,13.79,12.34,19.86,22.61,40.07,1.1068,58.79,79,1.1068,0.3178,5.09,0.08,64774.2,14.0254,7.7021,16.2665,1.19,28626.23,3.07,0.8,16.96,4
?603988,0.87654321,281.625,1028,814,2.67,2000,1800,8,0.8,14.88,48.8,21.43,21.97,27.61,0.4876,117.18,162,0.49,0.18,5.3,0.2,26749,5.3171,3.1806,1.7638,0.31,8082.35,1.63,0.51,10.12,9
?603989,0.830508475,1132.375,3659,814,9.87,5000,4500,20,2,20.74,26.66,29.87,22.99,72.69,0.6409,164.21,168,0.947,2.75,5.43,2.32,98719,11.6728,8.141,11.7382,1.83,8874.04,4.78,1.2,26,13
?603997,0.6875,248.2631579,1990,79,4.4,6000,5400,18,1.8,7.97,17.89,11.48,17.33,19.82,0.4551,167.2,202,0.4551,0.0979,2.03,0.07,69655,10.6677,7.826,10.2112,2.02,1705.67,4.68,0.74,16.81,6
?603998,0.573770492,1968.545455,1345,0,3.69,2726,2453,10,1,14.85,13.15,21.38,22.85,41.21,0.5128,154.28,216,0.51,0.12,4.89,0.12,36894.25,5.3031,4.5343,3.0155,0.67,5468.03,2.6,0.77,16.27,7
